Средняя температура,Эффективная температура
-0.29394198047359843,18.08124357233496
1.2382401354115775,26.401014699167213
-0.0992352470639326,19.138503960657467
0.5751010266334783,22.800159713924213
-0.9108810556927515,14.73125543984878
-4.935350388478034,0.0
-0.8380101332904174,15.126945606117506
-1.4932891426110046,11.568771075007636
0.5986429723560784,22.92799282087781
-1.3663137975434594,12.258249041601845
-0.23804930089972484,18.38474163362864
-0.9745983171060487,14.38526978560368
1.9637815708295359,30.340715223751022
0.2456320623841573,21.0111384562487
-1.1922247028511923,13.203555352451406
0.7849391867655052,23.93958396896158
-0.5798830793816735,16.528579255211202
0.1258641860197147,20.36079714931911
-0.8152517400217045,15.25052401187428
1.0919710997419971,25.606771712581818
-0.35422334239210473,17.753914902214063
-0.5838271371045078,16.507162964533485
-0.4803582272178945,17.069000646930743
0.4301439092803766,22.01304046283804
0.7072865242637388,23.51792888455237
-0.024291004194884537,19.545452287151925
0.5323635223947,22.56809444562989
-0.06114744313196923,19.3453212888016
1.700368756009671,28.910379816194183
-0.07201583707105502,19.28630575197215
-0.2867147052608107,18.120487781634637
-0.8538483914928261,15.040943634207276
0.2521150702968927,21.046341283307047
-0.37423192278691564,17.645268020272436
2.455463306949113,33.010554186983626
0.5037401880476106,22.41266932469575
1.1780607453628094,26.07423973777898
4.700650634519609,45.20195396158493
0.3147717645743728,21.386568042611945
0.572938047104019,22.78841470368649
0.07605428979451932,20.090328689892225
0.23279386379254896,20.94142685156697
-0.049808770916927876,19.406890443494948
1.688653145576039,28.846763881503133
0.04308536100116137,19.91130692804435
0.18984637080931926,20.70822134134257
0.3843666784674941,21.76446943512876
-1.8537424351145704,9.611504465215456
-1.4515324915962422,11.79551029605978
0.37732665993425385,21.726242032316804
-0.502974988275701,16.946191306134793
0.460150585830926,22.17597715201433
0.4556034117150427,22.15128593056893
0.3711813436634467,21.69287287577527
0.02993020037079633,19.839874214891893
-0.758456343129297,15.558923841309335
-0.6129180741066915,16.349198754395555
-1.1882586775336776,13.225090927487068
-0.8957767889125334,14.81327182768361
0.4273311036322016,21.997766887344333
-0.2628439976708326,18.250106070299637
1.1210718771102826,25.7647893560505
1.3869414646569462,27.20846507517063
0.7926273976192202,23.981331065481356
1.2113344813531146,26.25491660713015
-1.8201263896870168,9.794040079779045
-1.1442507325593234,13.464054707414318
-2.2012211191485784,7.724690167722077
0.25253388511746355,21.048615453861284
0.5923668590496027,22.89391343453425
-0.8707213661001553,14.949323137200802
0.5264031290423071,22.53572942321925
-0.8657911407836988,14.976094332224791
1.2391095303453512,26.40573552627571
1.4242064368865754,27.410814415228785
-0.119839432231266,19.026622936156635
1.057954166109985,25.42205926924966
-0.4174849138344588,17.410403651124916
1.1187950322597713,25.752426055466863
-1.132476472161603,13.527989112261595
-0.8526156832057469,15.047637258097229
0.3332211942472381,21.48674871350442
0.6672076719147142,23.300300134606186
0.06407142456193654,20.025261557764026
0.9910444255456563,25.058738406879893
-1.0787564543774733,13.819689588503683
-0.7531704155787626,15.587626504626911
-0.5992260019518564,16.42354690491844
0.5536036797187887,22.683428808172188
0.20987617244243134,20.81698345491617
0.4183812925762434,21.949169283415934
1.4174844020728898,27.37431366862912
0.45504887012123446,22.14827476166612
0.961065750937173,24.89595376865543
-0.3269888566554801,17.9017985550361
0.5089290555207608,22.44084495038443
-0.7566454560320258,15.568756984530124
-0.3524945822114825,17.763302095085486
0.07284902838060028,20.07292407389456
2.0841443874157712,30.994287064719707
0.819439302455102,24.12692009787916
-0.5087020200078325,16.915093440709107
0.7499209695418657,23.749434541194592
0.10489258280992327,20.24692103951515
0.27543930699284663,21.1729922270862
0.5555408875470323,22.693947874795533
0.06042347434756894,20.005453135154887
0.19317380103708154,20.72628933577252
0.23341742298371346,20.94481278702512
0.8445292528038628,24.26315889242003
-0.021731520669921345,19.559350319839957
-1.3205271885320096,12.506870993065457
-0.3585325358464035,17.730515919215037
-1.7682397164141526,10.075785468716417
0.4081792652369964,21.89377212689503
-0.16520290327672854,18.780298629989616
0.9550090271287202,24.86306567047028
0.5914523138342659,22.88894744074157
-0.3170145401291707,17.955959238537833
0.2162477691334672,20.851581317423705
1.1267869466598517,25.795822266651257
-0.12478981442690941,18.99974228898611
0.317076789150591,21.39908435951516
1.8570244980969048,29.7610227693766
-1.131486368345984,13.53336539035044
0.363017080753505,21.64854080968092
-0.5606107245275515,16.63322842178156
3.08330766730488,36.419758176037256
0.4073710620680127,21.88938357195746
0.25468603427538394,21.06030165502436
0.07311721640874179,20.074380338779758
-1.4796891828616439,11.642619053831904
0.35709628075151345,21.616390779737607
-0.7548179982417427,15.578680106854469
-1.9389712983946088,9.1487105006218
-1.042551537254915,14.016282813945162
1.5908891380385068,28.31590390166042
0.5508833584951952,22.66865742444625
-0.27767056391158396,18.169597600424563
0.48278051135715333,22.29885797606487
0.5823842481237151,22.839707712322426
-1.316919380907956,12.526461440826573
-3.877186800486626,0.0
0.28040513398855227,21.199956739745225
-0.2721392430011859,18.199632753247755
1.6305722862710237,28.53138397251085
-0.2609319129253461,18.260488718218983
0.8462359351800677,24.272426202493037
-0.4375822742949151,17.30127469213831
2.137203489729709,31.28239876036635
-0.09874404840679445,19.14117117649482
0.6211719657207453,23.050325581826183
-0.5963771753409182,16.439016074762744
-0.44762600272822073,17.246737100974165
1.351394143136673,27.01544260339368
-0.09456276963430744,19.163875580915096
0.3233696981908785,21.433254946937087
-2.5209815624666474,5.988386319609466
-0.7421209644266219,15.647625184751051
0.4389558654155511,22.060889512545803
-0.14793159657062216,18.87408207607371
-1.0933402994973178,13.740499097837906
-0.8141688512576177,15.256404113579954
0.048771228645346665,19.942181271875047
0.6062523827305566,22.96931202965165
0.4891476540241328,22.333431653157135
-0.6089132403346378,16.370945059902617
-1.4458640748393359,11.826289881319274
0.4982381235214399,22.38279303446353
1.7621625339120166,29.245920927058023
0.5635611662659902,22.7374981046431
-0.7457967282358725,15.627665733918022
-0.9597743717361349,14.465764024112069
0.2907828608111385,21.256307947010704
-1.3146883984410975,12.538575708001344
0.5029052755772936,22.40813573786429
-0.7553772537135937,15.575643341525472
-1.8215467016177815,9.786327765381063
0.5529215564298375,22.679724868813075
1.1032105409072932,25.667802041234843
-1.6225538430577546,10.86686187547741
0.1182020842729271,20.319191825628888
0.16082247390557486,20.55062115991216
-0.9599267382592115,14.464936671680366
-0.04481193758392545,19.43402332101551
-0.2177500504887977,18.494966857976465
-0.03143188074767367,19.50667722383
0.2928156774969733,21.267346171118405
-0.3820322670588269,17.602912037664385
0.5943833664447059,22.90486309895657
0.11048428254000395,20.277284050205537
0.148454094197108,20.483460678584684
-0.39272864775057675,17.544830535264513
-0.7123172057267424,15.809460027053124
1.675538546331911,28.775551417266637
0.44450396487674404,22.09101577314333
-0.672314512196897,16.02667523350582
0.8076652201875607,24.062986660281343
-0.9456540947353897,14.542437333163065
-0.7536358052100259,15.585099432174642
0.28692261401462626,21.23534675087932
1.0583318684436451,25.42411019840328
-0.5067921281045419,16.925464181463504
-1.9070527246900373,9.322028819093063
-0.5648497229515009,16.610210598816117
-0.1963386193609329,18.61123123975908
-1.8727154808347395,9.508480551586535
-1.968195096810722,8.990024851077926
-1.508825074896052,11.484410737216534
-0.1729492133410878,18.738236053912807
0.5812775563123149,22.83369835972437
1.6181420326389084,28.463887514879943
2.394305210864189,32.678464837614456
-0.5634096481758756,16.618030225748523
1.2542574699537343,26.48798905820133
0.03772548827798002,19.882202741366086
0.45767107340897567,22.16251336357633
0.06532380129433925,20.032061981597547
-0.2647203717567876,18.23991733177984
0.9005079902840984,24.567124249394272
-1.386860113639562,12.146682246997688
0.06270055004917931,20.017817689263342
0.3738471091228715,21.70734802090997
0.6192889717326114,23.040100897141475
4.027525649896939,41.546875525574265
-1.2554359937625672,12.86031712537523
1.697833348911231,28.896612518851608
0.5527279081940788,22.67867335608236
-1.507619240129682,11.490958437499003
0.3507989773373947,21.582196330802
-0.284409601949529,18.13300452607039
-0.6564474879829254,16.112833405276337
-0.6403568109894985,16.200206014885318
1.7226653929040183,29.031450878136376
-0.8758392785092537,14.921532798539738
1.7364485856651513,29.10629381487395
-1.8812016744061786,9.462400397327862
-0.8517496627924955,15.052339761510312
0.9089686649332386,24.61306583553449
0.04911786012135221,19.94406348582065
0.016490927461627513,19.76689876794202
3.2112292718273983,37.11437434520566
1.0826202735048442,25.55599659039933
-0.929345710768463,14.630992094797875
0.46583721304128245,22.20685562030036
0.1053079546630284,20.24917651470608
1.037251646788598,25.30964428886513
-1.2047196796160853,13.135707447270148
0.47168850449494604,22.23862821781743
-1.6891654412050983,10.505159930759008
-0.23419035960088072,18.40569574088874
1.8941318522939166,29.962516241230027
-0.5836052897551759,16.508367598860175
-0.9029278323182824,14.774441558202556
-0.1267990930037744,18.98883187715174
0.2707972755087086,21.14778592875445
0.9425180078001066,24.795239254225457
1.3094638750684067,26.78776063922119
-0.22993403735081797,18.42880763248141
0.2702419341148992,21.144770416926026
-0.6423546288470754,16.18935783492302
0.29527267919152245,21.280687725979902
-0.12925903049191667,18.97547438088842
0.521971224832953,22.511664119039292
-1.5754394993415495,11.122693445658138
0.826408793112169,24.164764533299877
-0.09902311856645153,19.13965582147755
-1.7200801255391933,10.337292746139545
0.27778022373740857,21.18570343898445
0.5771129135803417,22.81108428924553
1.4350320489213955,27.46959764569715
0.20335422451665472,20.781569183021844
0.045912598225184,19.926658867204363
-1.0300058807758923,14.084405910709693
-0.8882543713867933,14.854118664026217
-1.2114265424833905,13.09928908455953
0.801230458481016,24.02804581082284
-0.16833213257388682,18.763306869489465
0.20131977042668098,20.770522067785905
0.029223856017944,19.83603875480426
-0.17771304876675,18.712368358410757
0.4769347431318854,22.26711536975815
-0.43493192592215685,17.315666122268652
0.7098519433973333,23.531859147681416
-0.27365850061834734,18.191383162336574
0.9138103714329493,24.639356372098817
-1.0681408323194268,13.877332570350443
-0.23543119627809106,18.3989579797224
-0.5131862844904443,16.89074381948542
-1.0184988082786073,14.146889481379729
0.7025861033361396,23.492405530695176
1.2475668935033095,26.451659130970747
0.13850156871761876,20.42941832078345
-0.04099310278055208,19.45475964942311
1.3157008196471094,26.82162733880446
-0.692608752459452,15.916477214336371
1.7933684779149508,29.415369655906527
-0.8126529346258575,15.264635562891916
